1z,閉塞,へいそく
1z,堰塞,えんそく
1z,凄絶,せいぜつ
1z,翰墨,かんぼく
1z,補填,ほてん
1z,所謂,いわゆる
1z,庇護,ひご
1z,柴扉,さいひ
1z,騒擾,そうじょう
1z,浮腫,ふしゅ
1z,脆弱,ぜいじゃく
1z,鞠問,きくもん
1z,城砦,じょうさい
1z,紛擾,ふんじょう
1z,呪術,じゅじゅつ
1z,筆鋒,ひっぽう
1z,謙遜,けんそん
1z,犀利,さいり
1z,正閏,せいじゅん
1z,靱性,じんせい
1z,燦燦,さんさん
1z,忌引,きびき
1z,艶冶,えんや
1z,狐狸,こり
1z,律呂,りつりょ
1z,強靱,きょうじん
1z,襖,ふすま
1z,苧麻,ちょま
1z,挽歌,ばんか
1z,罫線,けいせん
1z,歪曲,わいきょく
1z,亡骸,なきがら
1z,牡蠣,かき
1z,蓋世,がいせい
1z,満腔,まんこう
1z,巽位,そんい
1z,悶絶,もんぜつ
1z,椿寿,ちんじゅ
1z,尤物,ゆうぶつ
1z,嬰児,えいじ
1z,濃艶,のうえん
1z,衣桁,いこう
1z,欽慕,きんぼ
1z,蓋棺,がいかん
1z,厩肥,きゅうひ
1z,蕩尽,とうじん
1z,外甥,がいせい
1z,僻遠,へきえん
1z,野狐,やこ
1z,拳固,げんこ
1z,喧伝,けんでん
1z,牝牡,ひんぼ
1z,領袖,りょうしゅう
1z,播植,はしょく
1z,茅茨,ぼうし
1z,忌日,きじつ
1z,快哉,かいさい
1z,忽然,こつぜん
1z,儲君,ちょくん
1z,馨逸,けいいつ
1z,托鉢,たくはつ
1z,豊頬,ほうきょう
1z,閏年,うるうどし
1z,宥恕,ゆうじょ
1z,豪宕,ごうとう
1z,卿相,けいしょう
1z,骸骨,がいこつ
1z,黛青,たいせい
1z,碩学,せきがく
1z,曳航,えいこう
1z,縞柄,しまがら
1z,孜孜,しし
1z,鴛鴦,おしどり
1z,家禽,かきん
1z,些事,さじ
1z,倦厭,けんえん
1z,深淵,しんえん
1z,謬見,びゅうけん
1z,暴戻,ぼうれい
1z,悉皆,しっかい
1z,侮蔑,ぶべつ
1z,敏捷,びんしょう
1z,凌駕,りょうが
1z,萱堂,けんどう
1z,荏苒,じんぜん
1z,嘗試,しょうし
1z,眉間,みけん
1z,震撼,しんかん
1z,爾来,じらい
1z,上巳,じょうし
1z,僻事,ひがごと
1z,独活,うど
1z,狛犬,こまいぬ
1z,這般,しゃはん
1z,廟議,びょうぎ
1z,赫怒,かくど
1z,霊廟,れいびょう
1z,呆気,あっけ
1z,蘇生,そせい
1z,膝下,しっか
1z,魁傑,かいけつ
1z,錫杖,しゃくじょう
1z,黙祷,もくとう
1z,間隙,かんげき
1z,櫛比,しっぴ
1z,知悉,ちしつ
1z,葛藤,かっとう
1z,厨子,ずし
1z,夙夜,しゅくや
1z,填足,てんそく
1z,濤声,とうせい
1z,光耀,こうよう
1z,天秤,てんびん
1z,聯亙,れんこう
1z,銅壺,どうこ
1z,怯夫,きょうふ
1z,鹿茸,ろくじょう
1z,碩徳,せきとく
1z,爾後,じご
1z,汀渚,ていしょ
1z,喋喋,ちょうちょう
1z,渠魁,きょかい
1z,沫雪,あわゆき
1z,沓石,くついし
1z,背馳,はいち
1z,頁岩,けつがん
1z,弥漫,びまん
1z,穎才,えいさい
1z,枯凋,こちょう
1z,翫弄,がんろう
1z,優渥,ゆうあく
1z,徽章,きしょう
1z,畏怖,いふ
1z,翠微,すいび
1z,不壊,ふえ
1z,矩形,くけい
1z,清穆,せいぼく
1z,掩蔽,えんぺい
1z,神輿,しんよ
1z,危殆,きたい
1z,蜂起,ほうき
1z,有卦,うけ
1z,焚刑,ふんけい
1z,溢美,いつび
1z,遁辞,とんじ
1z,弄舌,ろうぜつ
1z,井蛙,せいあ
1z,誰何,すいか
1z,屡次,るじ
1z,花蕊,かずい
1z,劫末,ごうまつ
1z,烏有,うゆう
1z,巌頭,がんとう
1z,画餅,がべい・がへい
